1r2r1k1/p2bBppp/3P4/1Np5/5P2/8/PK1R1nPP/5B1R b - - 2 21	-306
1r5r/8/R3p3/3pPp1k/1P1P3b/4P2p/3BK3/7R b - - 1 47	36
3q1rk1/5pbp/r1bp1np1/p1p5/P1NnPP2/2NPB2P/1P4B1/R2Q1RK1 b - - 0 20	338
B7/5pk1/6p1/2p4p/2b4P/6P1/1r1p1P2/R2R2K1 b - - 1 34	63
7r/4k3/2b1n1Q1/3pPp1p/1p1P1P1P/qPp5/P2RB3/1KR5 b - - 1 31	-564
8/8/1K1P4/8/2rP4/4k3/8/8 b - - 2 68	1
r2qk2r/1p4pp/2p1bn2/p4p2/1b6/1PNP2P1/3B1PBP/R3QRK1 b kq - 0 15	474
r4rk1/p5bp/1p4q1/3pP1BQ/3pn3/3R4/PPP1N1P1/2K4R w - - 2 25	110
4qr2/1p2N1pk/p7/2Q3p1/2Pn4/P4p2/KP2rP1P/3RR3 b - - 1 29	496
4r2k/6rp/4p3/8/3Q1P2/3p1RNP/2q3PK/8 b - - 3 31	33
5rk1/3n1p1p/2p1pp2/1p1n4/3P4/3BP3/rB1K1PPP/1RR5 b - - 1 23	392
2r3k1/p4pb1/7p/2N3p1/PnqP4/2p1PN1P/b1P2PB1/Q4RK1 w - - 4 31	318
8/1P6/6K1/8/7b/4k3/8/8 b - - 2 82	0
q4rk1/4b1pp/b5n1/4p3/PP1p1p2/3P2P1/2N2P1P/R1BQ1RK1 w - - 0 19	366
rr2q2k/2pbn1pn/3p1p1p/1PpPp3/p1B1P1P1/P2Q1P2/1R2N3/2B1K2R w - - 2 29	-335
2r2rk1/p3ppbp/bq4p1/3pP3/5BP1/QP3N2/P4P1P/RN2K2R w KQ - 4 16	-598
r7/1p3k2/pP3r1p/3p4/1P1p4/N7/1n1P2PP/R4RK1 b - - 2 25	406
r3r1k1/pp3ppp/q2Q4/8/1P6/5NPb/1KP1PP1P/3R3R b - - 2 20	108
8/5kp1/1p5p/3R4/P1r2P2/1p1K2PP/8/8 b - - 6 50	16
r2qr1k1/1ppb1p2/3p2pp/pN6/Pn2PP2/1P4P1/1KPQNnBP/3RR3 w - - 2 17	-320
5k2/8/p6R/3pB3/4b1P1/3p1PP1/P2r4/5K2 b - - 0 30	-21
r1q1k2r/pb1nbppp/1pp1pn2/2Pp4/1P1P4/P1NBPN2/5PPP/R1BQ1RK1 w kq - 5 11	277
4qrk1/3b3p/1p1p1np1/1P1P1p2/1NPB4/1n3B2/3Q2PP/R6K w - - 2 29	-510
7k/1Rp3p1/p1n5/6Pp/P3Q3/2P4q/2Pr1P2/6K1 w - - 1 29	-24
3n4/1p1r1pbk/4b1p1/p2N2Bp/P6P/1B4P1/5PK1/4R3 w - - 17 36	-21
2kr1b1r/1pp4p/p4pp1/nB2P3/P7/2PP3P/2P2P2/1RB2RK1 w - - 0 16	-284
r7/1p2bp1k/1qp2n1p/p2ppPr1/P2nP3/2NPN1P1/1PPB2K1/R2Q3R b - - 5 23	86
rn1q1rk1/3b1pp1/2p1p2p/pp1nP2P/PbpPN3/5N1R/1P1BBPP1/R1Q1K3 b Q - 1 15	201
2B5/7p/p5p1/kp6/8/1R4PP/1b3P1K/1r6 b - - 6 37	514
5k2/3p1p2/p2q1r2/3p1Pp1/1PBR1nPp/1P6/P2Q3P/1K6 b - - 1 28	-19
8/p1B5/1p2k1p1/2p1p3/P1P1K2P/1P6/8/4b3 w - - 11 53	-20
r3k3/1p2bpp1/2p2n2/4q1Br/2Pp3P/pPN2Q2/P1K1PP2/3R2R1 w q - 0 21	-45
3r1rk1/pppq2pp/2n2Bb1/2bN4/2P5/5QP1/PP3PBP/R3R1K1 w - - 4 17	159
3r4/8/3r1kpp/1p3p2/1P3P1P/3nP3/5PB1/1R1R1K2 b - - 4 32	-471
4rrk1/5ppp/p2b1q2/P1P1p3/p7/2PPB1P1/2Q2PNP/4R1K1 b - - 0 23	17
1q3rk1/p3n1p1/1p2P3/2p4P/2B1bN2/BP2P3/P1P5/3Q2K1 w - - 2 27	72
rn4k1/1pp3pp/p2b4/1N3r2/2PPpp2/1P5P/1P1BPP2/R3K1R1 b Q - 1 18	-217
3q1rk1/1pp3bp/6p1/rN2p3/5pb1/3P2P1/P1QNnPBP/1R2R2K w - - 5 23	-112
3q1r2/1p2ppkp/rnp3p1/p7/3P2b1/1RQ2NP1/1P2PPBP/3R2K1 b - - 6 21	252
2kr3r/pp1qppb1/1n3n2/3p1p1p/3N1P2/1PPQP1P1/PB4BP/R4K1R b - - 1 17	314
8/4rpk1/2B5/PK6/4R3/5P2/5b2/8 b - - 2 55	-591
5rk1/5pp1/2pNn2p/2P2P2/1P1pP2q/8/1Q1N4/5RK1 b - - 3 34	20
1n1qk2r/r2bbppp/1p2p3/p3N3/QPPp1P2/P2P3P/5PB1/RN3RK1 w k - 5 17	-119
r3k1nr/pp3pp1/3p1q2/3N3p/4P1b1/5nP1/PP3PBP/R2Q1R1K b kq - 2 14	-124
5rk1/pp2rpbp/3P1np1/P1p1N3/8/2N4P/1qbBRPP1/R3Q1K1 b - - 0 25	-111
1br3k1/2r2pp1/1N5p/4p3/1P6/2nRP2P/3N1PP1/5RK1 b - - 7 37	-512
rnb2rk1/pp2ppbp/6p1/q7/2pP4/1Pn2NP1/PBPQ1PBP/R3K2R b KQ - 0 13	67
r3kb1r/p2b1ppp/q1p2n2/4n3/4p3/2N1P1P1/PPQPNPBP/R1B2K1R b kq - 3 15	339
2R5/2N2ppk/7p/2r4P/p5P1/8/5PK1/8 b - - 1 43	38
3q1nk1/2r2pp1/p6p/5R2/3p1P2/1P3N1P/P4PP1/4Q1K1 w - - 2 25	354
4k3/5R2/P3Pp2/6pK/8/1r5p/8/8 w - - 2 50	163
r1b1Nrk1/p4p1p/1pp3p1/8/Q7/5P2/Pq3P1P/3RR1K1 w - - 1 24	134
r1bqr1k1/2p2pp1/p1np3p/1p1Pp3/1b2P3/3PBN2/PP1Q1PPP/3BRRK1 w - - 1 14	-282
8/rpk1bpp1/1R2p3/P1p1P2p/2K5/4P1PP/3B1P2/8 w - - 9 35	56
6k1/5p2/4p3/8/3p1P2/1bq2BP1/1Q4K1/8 w - - 2 65	-468
1k5r/1pp3pp/p1nr4/5p2/qP1Pp2P/1bQ5/1B1PBPP1/2R2RK1 w - - 1 20	-360
2r5/6bk/3qr3/2p2pB1/P2p4/3P4/2Q1PP1P/2R2RK1 b - - 1 35	-48
4k3/2p3p1/r1rb1p1p/p7/1n1P3N/3P2PP/PB1R1PK1/3R4 w - - 11 29	144
R3r1k1/6p1/4P3/7b/4B3/4P2p/7K/8 w - - 1 36	212
8/6p1/5k1p/1r3p1P/p4K2/P7/5P2/2R5 b - - 2 41	52
4r1k1/ppp3pp/2p1p3/8/1P4P1/P1P2r1P/3PRb2/R1BK4 w - - 1 20	-588
5k2/6p1/6Rp/1p1rb3/1p2N2P/1P4P1/2P2P2/6K1 b - - 1 38	-469
8/4k3/1R4p1/8/2pP3P/p3K3/r5P1/8 w - - 0 43	-301
3R4/6kp/1p6/p5r1/P1p5/5KPP/1P6/8 w - - 2 35	42
8/2kb4/B1p4p/2p1p1p1/Pb6/1P2PPPP/5N2/6K1 b - - 1 34	-594
8/5kp1/p4p2/7p/2p1qp2/P6P/1Q5K/6N1 w - - 0 38	-501
8/5ppk/4b2p/4p3/4P3/4Q1PP/4nPBK/4qN2 w - - 3 39	8
r1bqk2r/pp3ppp/1bn2n2/3p4/1PP1p3/P3PN1P/1B3PP1/RN1QKB1R w KQkq - 0 10	-42
r5k1/2p3b1/1pPp2Pp/pPn1p3/P7/2P2P1q/2QN1P2/R4RK1 w - - 1 22	-153
r3k3/pppnqp1r/3p1np1/4p1Q1/4PP2/P2P4/BPP1N1PP/4RRK1 b q - 1 16	-486
2r1r1k1/5ppp/2qp1bn1/8/1pB1PP2/pP5P/P1Q3PK/2BRR3 b - - 2 26	-270
1r1r2nk/p1p2qpp/8/3p4/3Q1P2/1B4P1/PP5P/K1R1R3 b - - 1 25	-592
r4rk1/1p1npNb1/2p2npp/7b/3PP3/P2B1PPP/1B1N4/2RK3R b - - 1 21	210
8/p4kp1/8/8/3qpP1p/P2b4/1P4PP/2QK3R b - - 1 28	-97
2r5/p5pp/5pk1/q7/3B4/4PN2/4KPPP/3B3R w - - 6 30	-165
8/5Rn1/3k4/5pp1/3b3p/5P1P/6P1/7K w - - 11 74	-289
3rk3/p2n1p2/4pqr1/2b5/4P1bp/P1NR1N2/1P2BPPQ/4R1K1 w - - 1 25	364
6k1/pp1r1rp1/7p/1P1q1p2/R1Q1n2P/2P2NP1/1P1p1PK1/3R4 b - - 2 28	35
8/6pk/1p1Bq3/6r1/p1PRp1Pp/Pb2Pr1P/5PQ1/2R3K1 b - - 1 41	-338
2b1k2r/1pp2pbp/5rp1/p7/8/1PN2p2/P1P2PPP/1RBR2K1 w k - 1 14	343
1r5k/8/1p3p1B/4p2p/2q1P3/8/3Q2PK/8 w - - 1 42	-515
7r/pp2q1k1/8/8/PP4p1/3PrnPP/2P2RB1/3Q1R1K b - - 0 30	-274
r6r/1p1bk1bp/n1nN2p1/2P2p2/2P1pPP1/PN2B3/4B2P/1R1K2R1 b - - 3 20	-268
2r3k1/pp3ppp/6b1/4P3/8/BPn1PQ2/3qN1PP/5RK1 w - - 3 22	49
4r1k1/pp4p1/q2np3/3p3R/5r2/2PR1P1P/PP4N1/2KQ4 b - - 3 26	588
b2r2k1/6p1/7p/p1p2N2/4P2P/P2P2P1/5P2/1R4K1 b - - 1 36	-599
6kr/p3qpp1/8/7p/Q3p3/2p3P1/P3PPK1/1R6 w - - 0 24	-3
r3r1k1/4bpp1/1q2bn1p/1p2N3/p1ppPP2/P2P3P/1P2B1P1/R1B1QRK1 w - - 0 21	-343
1n2r3/3k1p1p/b2p2p1/3P4/2p3P1/2q1B3/3N1P1P/3QKB1R b K - 2 23	-465
8/8/8/2k5/R7/p7/1b4KP/8 w - - 2 68	24
r4rk1/1pp3b1/p2pqnpp/5n2/2P1N3/3B4/PPQB1PPP/R4RK1 w - - 2 17	396
q1b2rk1/n1r1b1p1/p2p3p/1p1Pp3/1P2P3/1N1P1pP1/R4P1P/Q1B2RKB b - - 1 25	-262
1nr2r2/pb2b1kp/1p4q1/2p2R2/2B5/PP2P1P1/2QP2PP/5RK1 w - - 4 26	-252
rn1R4/pr2ppbk/7p/1Nq2p2/P1p4P/4PQP1/1P3P2/R5K1 b - - 4 22	-432
2q1r2b/1b3k2/ppn1p1pp/5n2/3P1QP1/BP3N2/P3BP2/2R3K1 b - - 0 24	132
8/1p3k2/6p1/3R1p1p/p2P1P2/P5PP/1r6/5K2 w - - 1 38	-524
2B1k2r/pp2b1pp/5p2/8/n2qP3/P2P3P/b4PP1/R2Q1RK1 b k - 1 20	384
r4rk1/1b3p1n/p2p2p1/1pq1p1Q1/4P3/N1P3P1/PP3PBP/R3R1K1 w - - 4 22	337
r3r1k1/1b3ppp/1pp2b2/p5q1/P2P4/1P4P1/N1PP2BP/1R1Q1RK1 b - - 0 20	414
r7/1N4kp/5pp1/bp1n4/3P1P2/1P4P1/1r3BKP/R6R b - - 2 33	-400
8/6k1/6p1/4pp1p/1RK1P2P/Pp3PP1/1r6/8 b - - 2 46	-12
r1b1r1k1/pp3p1p/5qp1/nP1Q4/8/P3PN1P/4BPP1/R4RK1 w - - 2 19	597
1r2r1k1/p2Q1pp1/2p4p/2P5/PB2q3/7P/5PP1/R4RK1 b - - 1 25	47
1Q6/5ppk/4p2p/p2p1n2/P2P4/1P1R1P1P/5K2/1Bq5 w - - 2 39	-204
1r1r1bk1/2p2pp1/1pn1bn1p/pQ6/P1N1qP2/2P1B2P/1P2B1P1/R2R1NK1 w - - 1 20	224
2kr1br1/1p1bp3/p4p1p/2N4B/2pP3R/4P1P1/PPPK4/5R2 w - - 2 22	408
r5q1/p4r1k/1p1pRp2/5P1P/3P4/4Q3/P5P1/4R1K1 b - - 0 36	-380
rq2k1r1/pb1pnp1p/1p2pB2/2b5/2P1P3/2N2P2/PPQ3PP/R3KB1R w KQq - 4 13	474
r3rk2/6b1/4p1P1/3P1pN1/1Pp2P2/2B2K2/Pp6/7R w - - 0 38	12
2b1qr1k/4b1pp/3r4/pn2N1P1/1pBB1P2/7P/PPP5/R2Q1RK1 w - - 2 27	328
2b5/8/7p/P2K3P/3P4/4k3/8/8 b - - 1 60	-498
r3r1k1/p3q2p/R1P3p1/1P1b1p2/3Bp3/3p2PP/3Q4/2R2BK1 b - - 0 37	-472
8/Rbk5/6p1/3n1pBp/3r3P/5PP1/5K2/5B2 w - - 15 62	53
8/2Rb4/1P2k3/4p1b1/2NpP3/8/2P1r3/1K6 b - - 2 40	134
1R6/4k1K1/8/8/5PP1/8/1p1r4/8 b - - 1 50	-86
r2q1r2/P1p2pk1/3bbnp1/1P1p3p/3Pp3/2Q1P1P1/6BP/RNR2NK1 w - - 1 27	-322
N6k/p2n1p1p/4p1p1/3p4/1Q1Pn3/4PN2/1PR1KPPP/q7 b - - 5 26	-364
r7/5p2/p1k1p1p1/8/6P1/R7/1r3P1K/R7 w - - 3 37	-474
3r1bk1/1p3p1p/p3b1p1/P7/1P6/R3P3/4BPPP/4BK2 b - - 2 25	-334
8/8/3P4/5bN1/6k1/5p2/7P/6K1 w - - 14 63	38
2r2rk1/pbn1qpp1/1p2p2p/nP2P3/3Q1B1P/5NP1/P3PPB1/1RR3K1 b - - 1 20	-327
4r3/1nqbppk1/p2p1np1/2pP3p/2P1P3/2QN2PP/P2N1PB1/1R4K1 b - - 0 24	-578
r1b1rnk1/ppq2p1p/2p2bp1/6N1/2BPp2Q/8/PPP2PPP/R1B1R1K1 w - - 4 17	529
8/P1RpB3/2b1ppk1/6pp/3P4/2K3PP/r7/8 b - - 0 42	131
2k5/p2b4/2n2PQ1/2q1p3/3pP3/bPpP2N1/2P2K2/R7 w - - 1 34	408
r5k1/2P2p1p/3P2p1/p7/7P/8/2rp3P/R4RK1 b - - 1 30	-591
4brk1/ppp2pp1/2nb3p/PBP5/4r3/4BN1P/2P2PP1/1R1R2K1 b - - 0 21	-46
r2n1rk1/4ppb1/7p/pp1pPR2/2pP4/P3B2P/1P2B1P1/R5K1 w - - 2 23	-351
1r3rk1/2q2pbp/3pb1p1/P1p1p3/8/1P1QP1P1/3P1PBP/1RB2RK1 w - - 1 21	-3
2nk3r/3r1R2/1p3pB1/p2p3p/3P2bP/4P3/PP1K2N1/2R5 b - - 17 32	-394
8/1p6/4Q3/p1PPp2p/P3kp2/1Pq5/6PK/8 w - - 6 40	43
b5k1/3n3p/5np1/2p2p2/2PPp3/4P1P1/2NNBP1P/6K1 b - - 1 31	-555
4k3/pr2b1pp/8/2p5/4R1PB/4P3/r6P/2R3K1 b - - 2 33	115
4Rb2/p5kp/1p4p1/3n1pN1/3P3P/PR4P1/qP1N1P2/5K2 b - - 0 24	-537
rn1q1rk1/p5pp/1p2pn2/2pppbB1/2P4P/6QB/PP1NPP2/2R1K2R w K - 2 15	-349
rnbqr1k1/1p3pp1/5b2/p2P3p/3PN1P1/PQ5P/1P2NP2/R3KB1R w KQ - 2 17	508
7R/8/4kr2/2p5/1pK5/8/8/8 b - - 5 46	110
8/p6R/2pk2P1/4pPK1/8/P1p3Pp/8/8 b - - 1 45	-426
r4rk1/pp1q2pp/2p1nbp1/n1Pp4/3P2P1/PP2B2P/1N3PB1/R2Q1RK1 w - - 5 19	128
8/5p2/5p1k/1R2n3/2B2K2/8/8/7r w - - 17 62	-574
r4rk1/5pp1/4bn1p/p3Q3/1b2P3/1P3NPP/2qN1PB1/R4RK1 w - - 2 19	64
2k2r2/3q1r1p/3pn1p1/Q1p1p3/p1P1P3/1P6/P2R3P/2K1R1B1 b - - 1 29	589
7r/pp1nkNpp/2n5/4p3/4P3/2N5/PP3PPP/3R2K1 b - - 1 19	-476
7k/1p4pp/p5q1/1PP2r2/P3p3/4Q1Pn/4Br1P/R3R2K b - - 0 29	-211
1n3k2/2q2p2/1p2pN1p/1P6/Qp1P2P1/4P3/5P1P/6K1 b - - 1 33	-454
rr6/4b1p1/8/p2k2p1/4N3/p3K3/1PR2PPP/R7 w - - 0 26	17
1k1rb2r/ppp2p2/P3p2p/1P2P1p1/2B5/2q5/4QPPP/R4RK1 b - - 2 20	-346
r3k2r/1p3ppp/p3pn2/3p1b2/3P1q2/PQN2P2/1P2P1PP/2R1KB1R w Kkq - 1 14	-143
rn1k1r2/3qb3/2p3Q1/6p1/p1PpB3/P2P1PP1/1P4K1/R6R b - - 1 29	555
r2qk2r/3bbppp/Bn2p3/1Nn1P3/8/2P2N2/2Q2PPP/R1BR2K1 w k - 4 21	-41
r3r1k1/2p2ppp/pn2p3/1p2N3/1B1qn3/P5P1/2Q1PPKP/2R1R3 w - - 1 20	-455
1r4k1/1q3p1n/n7/1bp1P2p/1p2PQ1P/1R6/2B2PP1/4R1K1 b - - 1 28	-449
r1b2rk1/1p3pb1/1qp3pp/p2Pn3/P2P1BnP/R1P3P1/1P1NBP2/3QK2R b K - 0 16	22
5r2/6bk/1p1qr1pp/2n2p2/pN1pPN2/P2P2QP/1P4P1/2R2RK1 w - - 2 33	-472
4rk2/q1p2np1/1b1p1p1p/p1rR3P/Pp2P3/4NP2/1P3BPK/3QR3 w - - 4 30	-144
r4rk1/1p1n1pbp/p1pp1np1/q2N4/2PpP1bN/6PP/PPQB1PB1/R3K2R b KQ - 1 13	-564
r1k5/p1p2p1b/3b3p/1Q6/3R4/2B1qP1P/PPP3r1/1K5R w - - 8 25	-12
1rr3k1/6pp/pp2p3/2p1p3/P1P1P3/3P1KPP/5P2/1R3R2 w - - 0 29	387
8/5k2/R5p1/1p6/4PP2/P3K3/8/1r6 w - - 3 50	459
r1b1r1k1/pp2bppp/3N4/8/3q1B2/6P1/PP2QPBP/R5K1 b - - 2 18	-104
5nk1/1R4pp/p2rp3/q7/5P2/4B1P1/2Q2K2/8 b - - 2 44	439
3r1rk1/1pN2ppp/p7/n4b2/4p3/b1P1B1PP/4PPB1/3RR1K1 w - - 1 19	-152
r4rk1/pp3ppp/8/8/P2Rb1q1/Q1P3P1/4PP1P/R5K1 w - - 1 20	89
2kr3r/1p1nbp2/p4q1p/Q1p5/1P1P2p1/P3PN2/5PPP/2RK1B1R w - - 0 17	483
r1bq1rk1/1pb2ppp/n1p1pn2/2Pp4/QP1P4/P4NP1/3NPPBP/R1B2RK1 b - - 3 12	-597
R7/8/4pP2/2k5/4K2p/2r4P/p7/8 b - - 3 70	-15
4rk2/2R1bpp1/6p1/4R1P1/2B4P/2r2p2/8/5K2 b - - 1 51	160
2r2k2/p4p2/1p2bp2/P1b5/2N1P3/1P1r2Pp/5P1P/R1RB1K2 b - - 0 24	248
r3kb1r/p3qp2/2p2np1/2n4p/3B4/P1Q1PN1P/R4PP1/1N2K2R b Kkq - 2 19	-517
8/6pk/b2pr3/7P/P7/1P2BK1n/3R3N/8 b - - 0 45	25
8/R4pk1/8/3pPP1p/3P3K/8/8/6r1 b - - 2 54	-539
6k1/R6p/6p1/8/1p3P2/1P6/P1r4r/2R3K1 b - - 6 40	24
2r1r1k1/pp3pp1/3qNn1p/3Pnb2/3Qp3/2P3P1/P3PPBP/R1BR2K1 w - - 7 17	-66
2rr2k1/p4ppp/8/8/2B2Q2/2q1P3/PN1n1PPP/K2R3R b - - 3 25	-484
3q2k1/2p2pp1/5n2/1Q2p2p/P1P5/8/2r2PPP/R4NK1 w - - 3 27	42
3k4/6R1/1p2p3/4P2r/2P2p2/1P6/5KB1/6n1 b - - 11 52	-31
8/5p2/3B4/8/4P1K1/2r5/5k2/8 w - - 3 70	-571
rnbqkbnr/pppp1ppp/8/8/2P2p2/8/PP1PP1PP/RNBQKBNR w KQkq - 0 3	-276
r3kb1Q/pp1b1p2/4p3/2R2r2/3Pq1N1/P6P/1P3PP1/R5K1 w - - 9 30	-223
1nkr4/2pp1pp1/bp1b3r/8/QPP1PPq1/P1B5/3N2Bp/1R3R1K w - - 1 25	-115
r1b1k1nr/ppp1q1pp/1bn5/1B1pP3/3P4/1P2P1P1/PBP4P/RN1Q1RK1 b kq - 2 11	317
3k2r1/2Nq4/1pQ2p1p/p5p1/3P2P1/1P1P3P/P4P2/6K1 w - - 1 34	247
8/2n1Q3/1kq4p/pp3B1p/8/PP2P3/1KP5/8 w - - 2 36	215
R7/P1k5/2p1p3/8/r7/4K3/8/8 b - - 0 61	28
2kr3r/1bp1qpp1/pp2p2p/2nPP3/7P/PP1Q4/1BPN1PP1/2KR3R w - - 2 17	-51
3r1k2/5p1p/B2n4/3R1n2/1pN5/7P/PP4K1/8 w - - 2 36	97
r2q2nr/p1p1kp1p/2B4b/6N1/Pp3B2/3P2P1/1P1NPP1P/R3K2R b KQ - 3 14	-397
4b3/1p3kpQ/4prnp/2q5/p2NB3/P6P/1P3PP1/3R2K1 w - - 2 27	65
2r3k1/1p1b1pp1/3p3p/3P2rq/p2NP3/5PPn/PP4KP/1Q1RRB2 b - - 0 30	-394
1r4k1/1b1B1p2/3qp2p/2b5/8/5N1P/3Q1PP1/2R3K1 b - - 5 30	34
2r1r1k1/1p6/p5p1/2bp2P1/6q1/4PRN1/Pn1PK3/R6Q w - - 3 32	148
r1b2r1k/p5qp/2p2bp1/2p1ppN1/2B1P1nP/1P3NP1/P1PQ1P2/R3R1K1 b - - 3 22	-166
2r3k1/2r2ppp/Q4nn1/P1P1p3/1P2q3/4PR2/1R4PP/2B3K1 w - - 1 30	-515
6k1/2p1n3/4R3/p2nN3/6P1/r2p4/3N4/4K3 w - - 0 41	-563
8/8/4k1p1/8/4KP1p/7P/6P1/8 b - - 3 66	0
2rr2k1/p4pp1/4b1Np/qpbn4/2Bp4/1P3QP1/PB1P1P1P/R3R1K1 w - - 0 22	-313
8/5p2/5k2/R1KP2p1/6Pp/3r1P1P/8/8 w - - 11 73	42
3rr1k1/2p2p2/p1p2Q1p/4Pb2/2p2Pp1/2Pq4/PP2R1PP/3B1RK1 b - - 3 30	-506
5rk1/4p3/1Bp1q1pb/1p5p/3P4/P3PBPb/1PP1Q2P/R5K1 w - - 2 25	230
2b5/2P1k3/7p/1B3pp1/R3pP2/2r1P3/7P/7K w - - 0 45	-369
4rr1k/1pn3qp/2b3p1/R1PNpn2/2P5/1NQ3P1/1P1R2BP/6K1 w - - 5 31	333
5nk1/5pp1/3Q4/7p/1B2q3/P7/KP5P/8 b - - 3 35	-4
rnb1k1nr/5ppp/2p1p3/pP6/3qP3/Q1N2N2/5PPP/R3KB1R b KQkq - 2 11	-444
5rk1/1ppqppbb/2n2n1p/2P5/1P1p2p1/3P2P1/3NPPBP/BN1Q1RK1 w - - 3 17	111
1k2r2r/1bp1q1b1/1p1p2pp/pP1Ppp1n/2P5/P2P1NP1/RB3PBP/3Q1RK1 w - - 0 21	-185
6k1/8/6pp/1pB1rP2/8/7P/3N4/6K1 w - - 1 36	-593
rn3rk1/4qppp/5n2/pPpp4/N3pPb1/P1B4P/3Q1PP1/R3KB1R b KQ - 0 18	342
8/8/2k1r2p/2b3p1/R4PP1/7P/1p6/1N1K4 b - - 0 59	122
r3k1nr/pQ1n1pp1/2p5/3p3p/3P1B1P/4P1PN/q4P2/1N3RK1 b kq - 1 15	-547
r2qr1k1/2bnnppp/2b1p3/1pPp4/1P1P4/2N2NP1/1B3PBP/2RQR1K1 w - - 0 21	440
4r1k1/Q6p/6q1/6R1/1r6/7P/1P4P1/6K1 w - - 2 34	116
8/5p2/2p2B1k/P1K3pp/7P/1p2PbP1/8/8 b - - 0 66	6
R7/8/b1r3p1/4B1P1/kpp1Pp2/5P2/1P4K1/8 b - - 3 83	-43
4k2r/p2n1pb1/b4np1/3pp3/2P4p/4PP2/P3N1PP/qN1QBRK1 w k - 1 16	-498
8/6K1/2pr3P/ppk5/P6R/8/8/8 w - - 0 52	16
4rrk1/2qb1p1p/p1n3p1/4b1N1/8/4P3/PPQBBPP1/R4R1K b - - 1 19	-216
1r3rk1/p3pp1p/4b1p1/2p5/P4P2/NP1P2nP/2P3BK/R1B5 b - - 2 21	569
r1b3rk/pp3p1p/3q4/2pP4/P1BbpP2/1Q2B2P/1P3RPK/R7 b - - 6 23	181
r3r1k1/1p4p1/2p2p1p/n1Pqn3/p7/P1P2NPP/1P2QPK1/1RB2R2 w - - 1 21	-136
3R4/p3rp1k/1p5p/4Bp2/2b2P1P/1P6/P3P3/5K2 b - - 0 31	-24
r1bqkbnr/pp1ppppp/n7/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3	267
r1bqkb1r/p1pp1ppp/1p3n2/n2Pp3/2P5/P3P3/1P3PPP/RNBQKBNR w KQkq - 1 6	205
3k1n2/8/1p1r1rp1/P3N2p/5P1P/6PB/7K/R7 b - - 0 37	38
8/2n5/3kp1Rp/5P2/6P1/2r4P/7K/8 b - - 0 58	96
4r1k1/3nqpp1/1pQ2n1p/p2pp3/8/PP2PP2/1B1R1P1P/6RK b - - 3 24	-392
r5k1/pp3p1n/1bp1b3/7P/3Q4/P1N2P1P/1P4B1/3R2K1 w - - 1 28	189
5rk1/1RNrbpp1/4b2p/2P5/2n4P/2P3P1/4PPB1/5RK1 b - - 3 25	299
1r6/2pnkpp1/1r1bp2p/p7/Q1pP4/1P1qPN2/P4PPP/RNR3K1 w - - 0 18	310
r2qkb1r/4npp1/p3p2p/1n1pP2P/QPpP2B1/2PbNP2/4N1P1/R1B1K2R w KQkq - 2 18	282
2kr4/pp3ppp/n1p5/5P2/1PP1rQ2/P7/4q1PP/R1B2RK1 w - - 1 22	-411
8/k7/4p3/K3Pp1p/5P1P/6P1/8/8 w - - 40 63	31
2r1r3/8/3pk3/p1p3p1/P1R2pP1/2P2P2/2P5/2KR4 w - - 0 27	-62
4k3/R7/bp4P1/3p4/3pnP1K/7B/P1r5/8 b - - 0 40	224
3rk2r/1p3ppp/p1n5/4p3/2R1n3/1P1qPN2/PB1P1PPP/3QK2R b Kk - 5 15	-188
6R1/8/8/2p4k/4K3/rnP5/8/8 w - - 1 59	-475
r6r/2qpbkpp/p1n1n3/2p1P3/P1PpBP2/8/6PP/1RBQ1RK1 b - - 0 19	-285
7k/1b4p1/1p1P3p/p7/1P2NQP1/P3P2P/6K1/2q5 w - - 2 33	478
2bq1rk1/1p2pp2/r5pQ/p2n3p/3PB2N/1P4P1/P3PP1P/B4RK1 b - - 7 18	-485
2r1kbnr/p6q/1p2Pp2/1P2n3/4PRp1/3p2P1/1N3KB1/R1BQ1N2 w k - 0 26	391
3r2k1/7p/1R1P4/p4pP1/2rnp2P/P5P1/6B1/3R2K1 b - - 0 36	-422
r4rk1/qp1b1p1p/1R1p2p1/p1PPp2n/4P3/5PP1/P2N3P/3QKB1R w K - 3 18	555
r1bqk1r1/pppp1p1p/2n2n2/6B1/2P4P/2P5/P3PPP1/R2QKBNR b KQq - 0 9	-455
r6r/p1p2pp1/3bkn2/Pp1p1R2/2PP2Pp/3K3P/1P1N4/R1B5 w - - 0 26	-74
r1b1kbnr/ppp3pp/8/2n1p3/2B1p1P1/2P2P2/PP5P/RNBK2NR w kq - 0 9	-540
1r6/p6p/3k1pp1/3p4/Pr4R1/1PR2P2/2K2P1P/8 b - - 0 28	436
r3r1k1/ppq2pbp/3p1np1/1Pnpp1P1/8/1P2PN1P/PB1QBP2/R2R2K1 b - - 0 17	388
2rqk2r/2p2pb1/Bp2p2p/3bP3/1P1Q2p1/P3B3/5PPP/3R1RK1 b k - 1 22	-572
1r4k1/pBq2rpp/1pP1p3/4np2/2P2Q2/6P1/PP3P1P/R1R3K1 w - - 2 20	520
2q2rk1/1R3r2/p6Q/P2p3P/3Pp3/4P3/5PPK/8 w - - 20 52	25
